i,dir,p_now,p_future,gross_ret,net_ret,balance
2492,1,118104.34,118250.0,0.0012333162354576377,0.0012333162354576377,11343.273669262366
2494,1,118250.0,117785.9,-0.003924735729386897,-0.003924735729386897,11298.754317804398
2496,1,117785.9,117865.01,0.0006716423612673772,0.0006716423612673772,11306.343039833788
2498,-1,117865.01,117433.71,0.0036592708896387993,0.0036592708896387993,11347.716011787721
2500,-1,117433.71,117577.26,-0.0012223917646814186,-0.0012223917646814186,11333.844657186968
2502,-1,117577.26,117529.63,0.00040509533901356143,0.00040509533901356143,11338.435944830699
2504,-1,117529.63,117783.13,-0.002156902901846891,-0.002156902901846891,11313.980039438888
2506,-1,117783.13,117984.02,-0.0017055923034139386,-0.0017055923034139386,11294.683002162641
2508,-1,117984.02,117444.35,0.00457409401713893,0.00457409401713893,11346.345944108312
2510,-1,117444.35,117352.96,0.000778155781866019,0.000778155781866019,11355.175168807773
2512,-1,117352.96,116348.44,0.008559818175868816,0.008559818175868816,11452.373403607908
2514,-1,116348.44,115658.4,0.005930805776166892,0.005930805776166892,11520.295205940845
2516,-1,115658.4,115340.41,0.0027493895817337632,0.0027493895817337632,11551.968985558555
2518,-1,115340.41,115703.39,-0.0031470323367153163,-0.0031470323367153163,11515.61456560827
2520,-1,115703.39,115481.97,0.001913686366492806,0.001913686366492806,11537.65184020426
2522,-1,115481.97,115467.65,0.00012400204118445668,0.00012400204118445668,11539.082532582923
2524,-1,115467.65,115467.27,3.290965045144034e-06,3.290965045144034e-06,11539.120507300191
2526,-1,115467.27,115212.13,0.002209630486630587,0.002209630486630587,11564.617699762026
2528,-1,115212.13,115209.32,2.4389792984469416e-05,2.4389792984469416e-05,11564.899758393667
2530,-1,115209.32,115368.82,-0.0013844366063440194,-0.0013844366063440194,11548.888887819448
2532,-1,115368.82,115340.79,0.00024295992626099938,0.00024295992626099938,11551.69480501203
2534,-1,115340.79,115481.6,-0.0012208170240555205,-0.0012208170240555205,11537.592299337377
2536,-1,115481.6,115477.2,3.8101307914040206e-05,3.8101307914040206e-05,11538.031896694161
2538,1,115477.2,115774.29,0.0025727156529600226,0.0025727156529600226,11567.715971959138
2540,-1,115774.29,116179.13,-0.003496803996811515,-0.003496803996811515,11527.265936514412
2542,1,116179.13,115962.29,-0.0018664281614091394,-0.0018664281614091394,11505.75112274645
2544,1,115962.29,116442.65,0.004142381113722449,0.004142381113722449,11553.412328896506
2546,1,116442.65,116379.24,-0.0005445599185520678,-0.0005445599185520678,11547.120803619684
2548,1,116379.24,116597.75,0.001877568542293151,0.001877568542293151,11568.80131439462
2550,1,116597.75,116549.51,-0.00041373011057255216,-0.00041373011057255216,11564.014952947622
2552,1,116549.51,116558.55,7.756360365651638e-05,7.756360365651638e-05,11564.91189962011
2554,1,116558.55,116839.57,0.0024109771441047645,0.0024109771441047645,11592.79463788368
2556,1,116839.57,116540.82,-0.002556924850031561,-0.002556924850031561,11563.152733192763
2558,1,116540.82,116500.0,-0.0003502635385610464,-0.0003502635385610464,11559.102582399513
2560,-1,116500.0,115805.51,0.005961287553648109,0.005961287553648109,11628.009716755314
2562,1,115805.51,116023.07,0.001878667085875474,0.001878667085875474,11649.854875884423
2564,-1,116023.07,115196.62,0.0071231523178968414,0.0071231523178968414,11732.838566646742
2566,-1,115196.62,115453.98,-0.0022340933266966623,-0.0022340933266966623,11706.626310301788
2568,-1,115453.98,115434.5,0.00016872523580391263,0.00016872523580391263,11708.60151358646
2570,-1,115434.5,115350.14,0.0007308040490494605,0.0007308040490494605,11717.158206981296
2572,-1,115350.14,115023.38,0.0028327663928279234,0.0028327663928279234,11750.350178969482
2574,-1,115023.38,115211.79,-0.0016380148105541448,-0.0016380148105541448,11731.102931347132
2576,-1,115211.79,115486.21,-0.002381874285609209,-0.002381874285609209,11703.160918933121
2578,1,115486.21,115586.97,0.0008724851218167018,0.0008724851218167018,11713.371752713118
2580,1,115586.97,115735.71,0.0012868232465994556,0.0012868232465994556,11728.44479178057
2582,-1,115735.71,115723.6,0.00010463494802082085,0.00010463494802082085,11729.671996991721
2584,-1,115723.6,115016.95,0.006106360327539195,0.006106360327539195,11801.2976007292
2586,1,115016.95,114256.51,-0.0066115472545568155,-0.0066115472545568155,11723.272763976891
2588,-1,114256.51,114137.27,0.0010436166831980787,0.0010436166831980787,11735.507367015058
2590,-1,114137.27,113869.98,0.002341829272769602,0.002341829272769602,11762.989921697936
2592,-1,113869.98,113425.3,0.00390515568721439,0.00390515568721439,11808.926228689299
2594,-1,113425.3,113451.17,-0.00022807962597415354,-0.00022807962597415354,11806.232853211903
2596,-1,113451.17,113192.19,0.0022827441973493068,0.0022827441973493068,11833.183462750125
2598,-1,113192.19,113708.14,-0.004558176672789793,-0.004558176672789793,11779.245721925376
2600,-1,113708.14,113600.01,0.0009509433537476797,0.0009509433537476797,11790.4471173568
2602,-1,113600.01,113342.25,0.002269013884769855,0.002269013884769855,11817.199805573728
2604,-1,113342.25,113000.0,0.0030196153684967086,0.0030196153684967086,11852.883203719235
2606,-1,113000.0,113604.41,-0.005348761061946927,-0.005348761061946927,11789.484963567376
2608,-1,113604.41,113090.04,0.004527729161218352,0.004527729161218352,11842.864558432668
2610,-1,113090.04,113602.76,-0.004533732590420891,-0.004533732590420891,11789.172177420161
2612,-1,113602.76,113428.43,0.0015345577871523908,0.0015345577871523908,11807.263343389102
2614,1,113428.43,113514.19,0.0007560714716761119,0.0007560714716761119,11816.190478361606
2616,1,113514.19,113547.21,0.0002908887426320561,0.0002908887426320561,11819.627675152558
2618,-1,113547.21,113863.53,-0.0027858016062216606,-0.0027858016062216606,11786.700537390176
2620,1,113863.53,113535.68,-0.0028793240469534576,-0.0028793240469534576,11752.762807098628
2622,1,113535.68,114099.99,0.004970331793494376,0.004970331793494376,11811.177937740149
2624,1,114099.99,113723.0,-0.003304031840844157,-0.003304031840844157,11772.15342975598
2626,-1,113723.0,113916.23,-0.001699128584367271,-0.001699128584367271,11752.151027363923
2628,1,113916.23,113760.82,-0.001364248097044496,-0.001364248097044496,11736.118177688662
2630,1,113760.82,113592.5,-0.0014795955233094515,-0.0014795955233094515,11718.753469771924
2632,1,113592.5,112880.0,-0.0062724211545656106,-0.0062724211545656106,11645.248512602988
2634,-1,112880.0,113881.9,-0.008875797306874489,-0.008875797306874489,11541.887647216941
2636,-1,113881.9,113708.94,0.0015187663711264676,0.0015187663711264676,11559.417078034854
2638,1,113708.94,113894.71,0.001633732580745173,0.001633732580745173,11578.302074329662
2640,1,113894.71,114406.83,0.004496433592042992,0.004496433592042992,11630.363140715499
2642,1,114406.83,113893.34,-0.004488280988119375,-0.004488280988119375,11578.1628029461
2644,-1,113893.34,114394.24,-0.004397974455749631,-0.004397974455749631,11527.242338694234
2646,1,114394.24,114274.93,-0.0010429720936999676,-0.0010429720936999676,11515.219746617659
2648,1,114274.93,114407.23,0.0011577342466979612,0.0011577342466979612,11528.55131087657
2650,1,114407.23,114748.52,0.0029831156649804402,0.0029831156649804402,11562.942312886576
2652,1,114748.52,114647.28,-0.0008822771744682045,-0.0008822771744682045,11552.740592814223
2654,1,114647.28,114662.57,0.00013336557134202565,0.00013336557134202565,11554.281330663951
2656,-1,114662.57,114748.57,-0.000750026796015435,-0.000750026796015435,11545.615310057252
2658,-1,114748.57,114170.1,0.005041195720347558,0.005041195720347558,11603.819016547091
2660,-1,114170.1,114005.77,0.0014393435759449957,0.0014393435759449957,11620.520898904986
2662,1,114005.77,114250.43,0.002146031731551812,0.002146031731551812,11645.458905491198
2664,1,114250.43,114138.83,-0.0009768015752762427,-0.0009768015752762427,11634.083602887498
2666,-1,114138.83,113980.65,0.0013858561542992032,0.0013858561542992032,11650.20676924819
2668,-1,113980.65,113979.87,6.843266817657678e-06,6.843266817657678e-06,11650.286494721593
2670,-1,113979.87,113703.7,0.002422971705442367,0.002422971705442367,11678.514809258602
2672,-1,113703.7,113720.85,-0.00015083062380560897,-0.00015083062380560897,11676.7533315848
2674,-1,113720.85,113740.44,-0.0001722639252168534,-0.0001722639252168534,11674.741848222111
2676,-1,113740.44,113172.73,0.004991276629490837,0.004991276629490837,11733.01371436448
2678,-1,113172.73,113004.62,0.0014854285126814082,0.0014854285126814082,11750.44226747548
2680,-1,113004.62,113704.58,-0.006194083038374876,-0.006194083038374876,11677.659052333107
2682,-1,113704.58,113340.7,0.003200222893396276,0.003200222893396276,11715.03016417366
2684,1,113340.7,112762.65,-0.005100109669342157,-0.005100109669342157,11655.282225556723
2686,-1,112762.65,112742.53,0.00017842787483257627,0.00017842787483257627,11657.361852794802
2688,-1,112742.53,112530.26,0.0018827854936376287,0.0018827854936376287,11679.31016458533
2690,-1,112530.26,112811.47,-0.0024989722764348077,-0.0024989722764348077,11650.123892276148
2692,-1,112811.47,112389.0,0.003744920618444225,0.003744920618444225,11693.752681447764
2694,-1,112389.0,112811.71,-0.0037611332069864556,-0.0037611332069864556,11649.770919923285
2696,-1,112811.71,112600.0,0.0018766668814789167,0.0018766668814789167,11671.633659185522
2698,-1,112600.0,112599.95,4.44049733649976e-07,4.44049733649976e-07,11671.638841971338
2700,-1,112599.95,112356.62,0.002161013392990019,0.002161013392990019,11696.861409826979
2702,-1,112356.62,112815.74,-0.0040862745782135335,-0.0040862745782135335,11649.064822403116
2704,1,112815.74,112651.52,-0.001455647944160976,-0.001455647944160976,11632.107885142987
2706,-1,112651.52,113226.02,-0.005099798032019542,-0.005099798032019542,11572.786484242095
2708,1,113226.02,112856.79,-0.003260999547630594,-0.003260999547630594,11535.047632752156
2710,1,112856.79,112755.75,-0.0008952939384505587,-0.0008952939384505587,11524.720374526814
2712,-1,112755.75,113305.18,-0.004872744848932298,-0.004872744848932298,11468.563352686453
2714,-1,113305.18,112854.71,0.003975722910461665,0.003975722910461665,11514.15918275781
2716,1,112854.71,113337.39,0.0042770035916090965,0.0042770035916090965,11563.405282936825
2718,1,113337.39,113055.41,-0.0024879697688467983,-0.0024879697688467983,11534.635880167954
2720,1,113055.41,113186.99,0.001163854078279014,0.001163854078279014,11548.06051317855
2722,1,113186.99,112588.59,-0.005286826692714519,-0.005286826692714519,11487.007918608395
2724,-1,112588.59,112525.78,0.0005578718056599152,0.0005578718056599152,11493.416196457578
2726,-1,112525.78,112530.12,-3.856893949105711e-05,-3.856893949105711e-05,11492.972907583751
2728,-1,112530.12,112343.87,0.0016551124267885076,0.0016551124267885076,11511.995069863837
2730,-1,112343.87,115794.68,-0.030716495701990754,-0.030716495701990754,11158.386922779026
2732,1,115794.68,116420.0,0.005400248094299398,0.005400248094299398,11218.644980494219
2734,1,116420.0,116564.01,0.0012369867720323224,0.0012369867720323224,11232.522295935216
2736,1,116564.01,116584.64,0.00017698430244461605,0.00017698430244461605,11234.510276058456
2738,1,116584.64,117033.2,0.0038475051258897164,0.0038475051258897164,11277.735111932452
2740,1,117033.2,116630.04,-0.003444834457230983,-0.003444834457230983,11238.885181419344
2742,1,116630.04,116726.08,0.0008234585189201837,0.0008234585189201837,11248.13993716515
2744,1,116726.08,117154.76,0.0036725297379984756,0.0036725297379984756,11289.449065581557
2746,1,117154.76,116918.78,-0.0020142587462941286,-0.0020142587462941286,11266.709194060368
2748,1,116918.78,116924.55,4.935049784138279e-05,4.935049784138279e-05,11267.265211768128
2750,1,116924.55,117098.58,0.0014883957218565502,0.0014883957218565502,11284.035361106347
2752,1,117098.58,117113.72,0.00012929277195339317,0.00012929277195339317,11285.494305317005
2754,1,117113.72,116247.95,-0.007392558275836514,-0.007392558275836514,11202.065630993327
2756,-1,116247.95,115804.56,0.003814174787598379,0.003814174787598379,11244.792267292085
2758,-1,115804.56,116320.04,-0.004451292764291903,-0.004451292764291903,11194.738404836722
2760,-1,116320.04,116301.47,0.00015964574977789248,0.00015964574977789248,11196.52559724293
2762,-1,116301.47,115900.0,0.003451977004245932,0.003451977004245932,11235.175746132065
2764,-1,115900.0,115820.95,0.0006820534943917655,0.0006820534943917655,11242.83873700982
2766,-1,115820.95,115810.91,8.668552623680714e-05,8.668552623680714e-05,11243.813328402133
2768,-1,115810.91,116290.57,-0.004141751411848915,-0.004141751411848915,11197.244248674659
2770,1,116290.57,116354.0,0.0005454440544920836,0.0005454440544920836,11203.351718976794
2772,1,116354.0,115752.04,-0.005173522182305823,-0.005173522182305823,11145.390930342493
2774,-1,115752.04,115601.85,0.0012975149293263932,0.0012975149293263932,11159.852241467792
2776,1,115601.85,116179.13,0.004993691709950898,0.004993691709950898,11215.581103090286
2778,-1,116179.13,115314.16,0.007445140964646546,0.007445140964646546,11299.082685403218
2780,-1,115314.16,115481.27,-0.0014491715501374625,-0.0014491715501374625,11282.708376232882
2782,-1,115481.27,115006.25,0.00411339431926927,0.00411339431926927,11329.11860477365
2784,-1,115006.25,115693.61,-0.0059767186565946595,-0.0059767186565946595,11261.407650245726
2786,1,115693.61,115301.01,-0.003393445843724696,-0.003393445843724696,11223.19267326051
2788,-1,115301.01,115250.19,0.00044075936542098404,0.00044075936542098404,11228.139400541173
2790,-1,115250.19,115481.43,-0.002006417516535075,-0.002006417516535075,11205.61106496983
2792,-1,115481.43,115139.1,0.002964372713430974,0.002964372713430974,11238.828672648146
2794,-1,115139.1,115481.58,-0.002974489117945067,-0.002974489117945067,11205.398899062904
2796,-1,115481.58,115500.01,-0.00015959255147013351,-0.00015959255147013351,11203.610600862363
2798,-1,115500.01,115425.88,0.000641818126249416,0.000641818126249416,11210.801281225435
2800,1,115425.88,114942.6,-0.004186929309094256,-0.004186929309094256,11163.86244876264
2802,-1,114942.6,115199.51,-0.002235115614228178,-0.002235115614228178,11138.909925488315
2804,-1,115199.51,114700.68,0.004330139945907807,0.004330139945907807,11187.14296431054
2806,-1,114700.68,115081.73,-0.0033221250301218586,-0.0033221250301218586,11149.977876653253
2808,-1,115081.73,115085.84,-3.571374882871403e-05,-3.571374882871403e-05,11149.579669143921
2810,-1,115085.84,115012.98,0.0006330926550129901,0.0006330926550129901,11156.638386138939
2812,-1,115012.98,115107.3,-0.0008200813508181248,-0.0008200813508181248,11147.489035060644
2814,-1,115107.3,114668.19,0.003814788462590979,0.003814788462590979,11190.014347618453
2816,-1,114668.19,114588.04,0.0006989732723610143,0.0006989732723610143,11197.835868564775
2818,-1,114588.04,114673.58,-0.0007465002455755432,-0.0007465002455755432,11189.476681338976
2820,-1,114673.58,114665.37,7.159452072580397e-05,7.159452072580397e-05,11190.277786559147
2822,-1,114665.37,114555.64,0.0009569584958387667,0.0009569584958387667,11200.986417957789
2824,-1,114555.64,114667.9,-0.0009799604803395479,-0.0009799604803395479,11190.00989392737
2826,-1,114667.9,114576.0,0.0008014448681801234,0.0008014448681801234,11198.978069931743
2828,-1,114576.0,114647.49,-0.0006239526602429546,-0.0006239526602429546,11191.990437773007
2830,-1,114647.49,114300.0,0.0030309429364743234,0.0030309429364743234,11225.912722135463
2832,-1,114300.0,114175.35,0.0010905511811023505,0.0010905511811023505,11238.155154513539
2834,-1,114175.35,114667.22,-0.0043080227036746965,-0.0043080227036746965,11189.740926960476
2836,1,114667.22,112499.99,-0.018900170423596152,-0.018900170423596152,10978.252916445033
2838,-1,112499.99,112925.85,-0.0037854225587041768,-0.0037854225587041768,10936.695590199963
2840,-1,112925.85,113184.68,-0.0022920349946446983,-0.0022920349946446983,10911.628301181448
2842,-1,113184.68,113375.45,-0.001685475454805463,-0.001685475454805463,10893.237019507846
2844,-1,113375.45,113400.01,-0.00021662538053868197,-0.00021662538053868197,10890.877267893196
2846,-1,113400.01,112360.38,0.009167812242697249,0.009167812242697249,10990.722785843502
2848,-1,112360.38,113006.03,-0.0057462425812371265,-0.0057462425812371265,10927.567426572914
2850,-1,113006.03,113231.54,-0.0019955572282293055,-0.0019955572282293055,10905.760840407853
2852,1,113231.54,112785.28,-0.003941128063788546,-0.003941128063788546,10862.779840302755
2854,-1,112785.28,112750.0,0.00031280677762202114,0.00031280677762202114,10866.17779146062
2856,-1,112750.0,112380.0,0.0032815964523281727,0.0032815964523281727,10901.836201951444
2858,-1,112380.0,111949.12,0.0038341341875779422,0.0038341341875779422,10943.63530484072
2860,-1,111949.12,111754.08,0.0017422200371025598,0.0017422200371025598,10962.701525547554
2862,-1,111754.08,111718.84,0.00031533524324123263,0.00031533524324123263,10966.158451699694
2864,-1,111718.84,111775.62,-0.0005082401500051681,-0.0005082401500051681,10960.585009683222
2866,-1,111775.62,111001.0,0.00693013378051488,0.00693013378051488,11036.54333011303
2868,-1,111001.0,111199.99,-0.0017926865523734126,-0.0017926865523734126,11016.75826730045
2870,-1,111199.99,111402.62,-0.0018222123940838664,-0.0018222123940838664,10996.68339384315
2872,-1,111402.62,111500.71,-0.0008804999379727896,-0.0008804999379727896,10987.000814796966
2874,-1,111500.71,112323.61,-0.0073802220631598026,-0.0073802220631598026,10905.914308975647
2876,1,112323.61,112160.01,-0.0014565058939968178,-0.0014565058939968178,10890.0297805052
2878,1,112160.01,112502.8,0.003056258643343579,0.003056258643343579,10923.312528148137
2880,1,112502.8,112655.18,0.0013544551780044767,0.0013544551780044767,10938.107665362848
2882,1,112655.18,112632.43,-0.0002019436656175433,-0.0002019436656175433,10935.898783805986
2884,1,112632.43,110679.56,-0.017338434410054004,-0.017338434410054004,10746.287420027977
2886,-1,110679.56,109659.07,0.009220220969436421,0.009220220969436421,10845.370564641711
2888,-1,109659.07,109948.31,-0.0026376295184702414,-0.0026376295184702414,10816.764495101665
2890,-1,109948.31,110167.95,-0.001997665994138531,-0.001997665994138531,10795.156212503194
2892,-1,110167.95,110393.58,-0.0020480548108592345,-0.0020480548108592345,10773.0471408882
2894,-1,110393.58,109057.19,0.012105685856007242,0.012105685856007242,10903.462265287748
2896,-1,109057.19,109898.99,-0.007718885843290169,-0.007718885843290169,10819.29968476537
2898,-1,109898.99,109418.5,0.004372105694510964,0.004372105694510964,10866.602806527753
2900,-1,109418.5,109575.94,-0.0014388791657717892,-0.0014388791657717892,10850.967078146723
2902,-1,109575.94,109843.99,-0.0024462486929155425,-0.0024462486929155425,10824.422914114937
2904,-1,109843.99,110054.55,-0.0019169005058901067,-0.0019169005058901067,10803.6735723549
2906,-1,110054.55,109846.57,0.0018897901086324387,0.0018897901086324387,10824.090247808832
2908,-1,109846.57,110390.36,-0.004950450432817277,-0.004950450432817277,10770.506125556714
2910,-1,110390.36,110441.97,-0.00046752270759875536,-0.00046752270759875536,10765.470669370685
2912,-1,110441.97,110101.17,0.003085783420922361,0.003085783420922361,10798.690580280654
2914,1,110101.17,110115.77,0.00013260531200542935,0.00013260531200542935,10800.122544014303
2916,1,110115.77,109895.16,-0.0020034369282437847,-0.0020034369282437847,10778.485179680067
2918,-1,109895.16,110235.0,-0.0030924018855789104,-0.0030924018855789104,10745.15377178674
2920,-1,110235.0,109902.41,0.003017099832176684,0.003017099832176684,10777.572973428309
2922,-1,109902.41,110562.09,-0.006002416143558564,-0.006002416143558564,10712.881495424223
2924,1,110562.09,109624.89,-0.00847668491071396,-0.00847668491071396,10622.071774501694
2926,1,109624.89,110164.89,0.00492588863715171,0.00492588863715171,10674.394917158721
2928,-1,110164.89,109634.59,0.004813693364555616,0.004813693364555616,10725.778181142094
2930,-1,109634.59,110710.01,-0.009809130494308427,-0.009809130494308427,10620.567623310264
2932,1,110710.01,111193.95,0.004371239782202219,0.004371239782202219,10666.992671014847
2934,1,111193.95,111028.5,-0.0014879406658365735,-0.0014879406658365735,10651.120818837462
2936,1,111028.5,111500.0,0.0042466573897692594,0.0042466573897692594,10696.352479772104
2938,1,111500.0,111875.7,0.0033695067264574163,0.0033695067264574163,10732.393911401256
2940,1,111875.7,111761.32,-0.0010223846644087375,-0.0010223846644087375,10721.421276453846
2942,1,111761.32,111414.8,-0.003100536035186452,-0.003100536035186452,10688.179123437787
2944,1,111414.8,111113.44,-0.0027048471118737982,-0.0027048471118737982,10659.269233004567
2946,1,111113.44,111102.19,-0.0001012478778444903,-0.0001012478778444903,10658.190004615351
2948,1,111102.19,111263.42,0.001451186515765368,0.001451186515765368,10673.657026232515
2950,1,111263.42,111739.2,0.004276158327687574,0.004276158327687574,10719.29927361212
2952,1,111739.2,111641.39,-0.000875341867491386,-0.000875341867491386,10709.916222167756
2954,1,111641.39,111055.48,-0.005248143184172105,-0.005248143184172105,10653.709048343333
2956,-1,111055.48,111003.16,0.0004711158782978453,0.0004711158782978453,10658.728179838772
2958,-1,111003.16,110884.05,0.001073032515470751,0.001073032515470751,10670.165341749302
2960,-1,110884.05,111089.69,-0.001854549865377475,-0.001854549865377475,10650.376988051205
2962,-1,111089.69,111211.64,-0.0010977616374661103,-0.0010977616374661103,10638.68541276917
2964,1,111211.64,111072.94,-0.0012471716090149965,-0.0012471716090149965,10625.417146365122
2966,1,111072.94,111379.96,0.002764129589079012,0.002764129589079012,10654.787176295697
2968,1,111379.96,111500.12,0.0010788296206964976,0.0010788296206964976,10666.281876303701
2970,-1,111500.12,112234.74,-0.006588513088595871,-0.006588513088595871,10596.006938555021
2972,1,112234.74,112022.8,-0.0018883636207470689,-0.0018883636207470689,10575.99782452707
2974,1,112022.8,112250.71,0.002034496548916964,0.002034496548916964,10597.514655602425
2976,1,112250.71,112567.21,0.002819581274808858,0.002819581274808858,10627.395209484874
2978,1,112567.21,112022.84,-0.004835955337260334,-0.004835955337260334,10576.00160090039
2980,1,112022.84,112247.48,0.002005305346659547,0.002005305346659547,10597.209713456956
2982,1,112247.48,112392.12,0.0012885812670360153,0.0012885812670360153,10610.865079376568
2984,1,112392.12,111432.23,-0.008540545369194907,-0.008540545369194907,10520.242504759746
2986,-1,111432.23,111260.79,0.0015385135880346956,0.0015385135880346956,10536.42804080274
2988,-1,111260.79,111486.86,-0.002031892816867442,-0.002031892816867442,10515.019148351194
2990,-1,111486.86,111480.1,6.063494836960892e-05,6.063494836960892e-05,10515.656725994359
2992,-1,111480.1,111690.73,-0.001889395506462499,-0.001889395506462499,10495.788491428762
2994,1,111690.73,111656.81,-0.00030369574986210957,-0.00030369574986210957,10492.600965072465
2996,-1,111656.81,111975.7,-0.0028559834371051362,-0.0028559834371051362,10462.634270504064
2998,-1,111975.7,112999.95,-0.009147073874063771,-0.009147073874063771,10366.931781914453
3000,1,112999.95,112694.74,-0.002700974646448917,-0.002700974646448917,10338.930962010036
3002,1,112694.74,112891.69,0.0017476414604620238,0.0017476414604620238,10356.9997064161
3004,1,112891.69,112930.54,0.00034413516176434733,0.00034413516176434733,10360.56391418546
3006,1,112930.54,112990.11,0.0005274923860278946,0.0005274923860278946,10366.02903276515
3008,1,112990.11,112902.51,-0.0007752890938862445,-0.0007752890938862445,10357.992363509138
3010,1,112902.51,113139.17,0.0020961447181289117,0.0020961447181289117,10379.704214492327
3012,1,113139.17,113133.07,-5.3915898446055266e-05,-5.3915898446055266e-05,10379.144583413998
3014,1,113133.07,113304.67,0.0015167978735128873,0.0015167978735128873,10394.887647847003
3016,1,113304.67,112922.26,-0.0033750594746007057,-0.0033750594746007057,10359.804283803727
3018,1,112922.26,113242.61,0.0028369074441125797,0.0028369074441125797,10389.194089695999
3020,-1,113242.61,112443.66,0.0070552065163457245,0.0070552065163457245,10462.491999537202
3022,-1,112443.66,112315.57,0.0011391482632279182,0.0011391482632279182,10474.410329127511
3024,1,112315.57,112592.79,0.0024682241295661544,0.0024682241295661544,10500.26352144484
3026,-1,112592.79,112671.52,-0.0006992454845466956,-0.0006992454845466956,10492.92125959092
3028,-1,112671.52,112257.99,0.0036702265133193857,0.0036702265133193857,10531.43265740004
3030,-1,112257.99,111950.0,0.002743590901636561,0.002743590901636561,10560.326600220083
3032,-1,111950.0,112295.33,-0.00308468066100942,-0.00308468066100942,10527.751364982441
3034,-1,112295.33,112543.3,-0.002208195122628931,-0.002208195122628931,10504.504035766036
3036,-1,112543.3,112585.59,-0.00037576648276704816,-0.00037576648276704816,10500.556795231305
3038,1,112585.59,112514.56,-0.0006308977907385493,-0.0006308977907385493,10493.932017147668
3040,1,112514.56,111706.55,-0.007181381680735344,-0.007181381680735344,10418.571086000842
3042,-1,111706.55,111415.16,0.002608531012729287,0.002608531012729287,10445.748251787
3044,-1,111415.16,111928.18,-0.004604579843532797,-0.004604579843532797,10397.649969936203
3046,-1,111928.18,111500.0,0.0038254888089843675,0.0038254888089843675,10437.426063535931
3048,-1,111500.0,111489.51,9.40807174888425e-05,9.40807174888425e-05,10438.408024068727
3050,-1,111489.51,111046.65,0.003972212273603115,0.003972212273603115,10479.871596538811
3052,-1,111046.65,110257.63,0.007105302141036995,0.007105302141036995,10554.334250631491
3054,-1,110257.63,109996.85,0.0023651877879109495,0.0023651877879109495,10579.297233110616
3056,-1,109996.85,110021.36,-0.00022282456270339424,-0.00022282456270339424,10576.93990583094
3058,-1,110021.36,110039.41,-0.0001640590518059426,-0.0001640590518059426,10575.20466309898
3060,-1,110039.41,110164.33,-0.0011352296418165597,-0.0011352296418165597,10563.199377297155
3062,-1,110164.33,110476.29,-0.0028317695936606047,-0.0028317695936606047,10533.28683048875
3064,-1,110476.29,109284.83,0.010784757525800215,0.010784757525800215,10646.885774905277
3066,-1,109284.83,108451.77,0.007622832922007494,0.007622832922007494,10728.045206307077
3068,-1,108451.77,108300.0,0.0013994239098172878,0.0013994239098172878,10743.058289274382
3070,-1,108300.0,108799.63,-0.004613388734995505,-0.004613388734995505,10693.496385183244
3072,-1,108799.63,108589.0,0.0019359440836334008,0.0019359440836334008,10714.198396243495
3074,-1,108589.0,108210.13,0.0034890274337179283,0.0034890274337179283,10751.580528378287
3076,-1,108210.13,108568.27,-0.003309671654585289,-0.003309671654585289,10715.996327061523
3078,-1,108568.27,107885.26,0.006291064599260987,0.006291064599260987,10783.411352200512
3080,-1,107885.26,108108.44,-0.0020686792616526617,-0.0020686792616526617,10761.103932766344
3082,-1,108108.44,108463.11,-0.003280687428289575,-0.003280687428289575,10725.8001143796
3084,-1,108463.11,108401.64,0.0005667364692013566,0.0005667364692013566,10731.878816465782
3086,-1,108401.64,108200.47,0.0018557837316852677,0.0018557837316852677,10751.794862583796
3088,-1,108200.47,107443.08,0.006999877172437441,0.006999877172437441,10827.056106005126
3090,-1,107443.08,107900.0,-0.004252670344148779,-0.004252670344148779,10781.012205588682
3092,-1,107900.0,108170.91,-0.0025107506950881042,-0.0025107506950881042,10753.943771699747
3094,-1,108170.91,108660.0,-0.004521455907138039,-0.004521455907138039,10705.320289108166
3096,1,108660.0,108300.47,-0.0033087612736977245,-0.0033087612736977245,10669.898939913033
3098,-1,108300.47,108200.01,0.0009276044693066199,0.0009276044693066199,10679.796385856745
3100,1,108200.01,108547.74,0.0032137704978032477,0.0032137704978032477,10714.118800404158
3102,1,108547.74,108713.78,0.0015296495348497974,0.0015296495348497974,10730.507647243521
3104,1,108713.78,108662.96,-0.0004674660378839457,-0.0004674660378839457,10725.49149934918
3106,1,108662.96,108668.32,4.932683593383835e-05,4.932683593383835e-05,10726.020553908678
3108,1,108668.32,108698.64,0.0002790141597845963,0.0002790141597845963,10729.01326552136
3110,1,108698.64,108698.74,9.199747117438761e-07,9.199747117438761e-07,10729.023135942247
3112,-1,108698.74,108532.31,0.0015311125041560514,0.0015311125041560514,10745.450477423068
3114,1,108532.31,108699.81,0.0015433192198710532,0.0015433192198710532,10762.034137671048
3116,1,108699.81,108860.36,0.001477003501662022,0.001477003501662022,10777.929699777394
3118,1,108860.36,108971.25,0.0010186444358626368,0.0010186444358626368,10788.90857789619
3120,1,108971.25,108787.13,-0.0016896199685696445,-0.0016896199685696445,10770.679422523905
3122,1,108787.13,108771.5,-0.00014367508362433945,-0.00014367508362433945,10769.131944257182
3124,1,108771.5,108921.64,0.0013803248093480214,0.0013803248093480214,10783.996844254983
3126,1,108921.64,108690.8,-0.0021193217435947487,-0.0021193217435947487,10761.142085260097
