open,high,low,close,volume,close_time,number_of_trades,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
443.41,446.5,442.03,445.0,49.10461,1598934599999,61,70.15123247783455,428.2232038859337,436.0635,443.90379611406627,3.5959423864030313,1.0699083217001861
445.56,445.56,444.55,445.19,6.97237,1598936399999,18,70.39138090868884,427.63007949355284,436.4665,445.30292050644715,4.0490715811853395,0.9936105062924084
445.19,446.85,443.31,443.31,14.02262,1598938199999,30,64.83311676597351,427.40829251370525,436.75399999999996,446.0997074862947,4.279620787122598,0.8507492616056237
444.43,455.11,444.43,454.74,95.93783,1598939999999,65,76.81817928512159,425.27543069867556,437.61249999999995,449.94956930132435,5.638353246913373,1.1941478393965659
455.79,463.99,454.74,463.99,124.0859,1598941799999,140,82.12686811815124,422.4169662053067,439.2035,455.9900337946933,7.644080156325392,1.2382852321732944
464.4,466.46,461.07,463.85,99.88512,1598943599999,128,81.82146184869151,421.1550567234288,440.8160000000001,460.4769432765714,8.920249390480965,1.0857806432778865
464.69,465.46,458.53,460.95,58.04444,1598945399999,73,75.55382549374048,421.02118825342467,442.2275000000001,463.4338117465755,9.590679795614433,0.9414369698923103
460.57,463.25,460.57,463.25,11.0493,1598947199999,20,77.05502582385638,421.3382210970434,443.8330000000001,466.32777890295677,10.136595928178696,0.931589038589034
463.36,463.55,457.93,459.44,32.72647,1598948999999,46,69.44714085938583,421.9311506035985,445.05400000000003,468.17684939640156,10.391030929460934,0.811077578575562
460.96,460.96,460.96,460.96,0.65013,1598950799999,1,70.69043980182911,422.55516574266505,446.30350000000004,470.05183425733503,10.642235275920976,0.8085795374358327
460.96,462.57,459.55,462.56,21.49645,1598952599999,28,71.98287379150733,423.2057815944303,447.58400000000006,471.96221840556984,10.893248375978489,0.8071594435419924
463.58,472.14,463.58,471.24,61.81183,1598954399999,95,77.72214626438955,423.79039794527534,449.4485000000001,475.1066020547248,11.417593808734363,0.9246514405765877
471.59,471.72,467.69,468.96,31.72093,1598956199999,47,73.46504657363342,425.814411438094,451.34549999999996,476.8765885619059,11.313323634291674,0.8449617895705787
468.81,473.29,468.81,471.41,37.02878,1598957999999,35,75.04670553996903,427.66577630960546,453.2425,478.81922369039455,11.28611005825559,0.8551569039865514
470.56,470.56,466.89,468.99,15.85087,1598959799999,25,70.57203442728883,429.81929769757016,454.9095,479.9997023024298,11.030854401778734,0.7805975780959811
469.19,471.18,466.25,466.25,22.62457,1598961599999,27,65.7890087599705,432.55131948426333,456.43049999999994,480.30968051573655,10.463446468076349,0.7056079770729342
467.4,468.44,466.33,468.44,7.46861,1598963399999,18,67.67478324455766,435.68384517331754,458.058,480.43215482668245,9.769136147248801,0.732008763692358
470.02,470.77,469.62,469.85,17.82263,1598965199999,25,68.86475345037934,439.14335879498657,459.7115,480.27964120501343,8.948282218310151,0.7464612601339198
470.45,470.45,467.97,468.22,10.33556,1598966999999,16,65.84699963286964,441.9694358237655,461.03249999999997,480.09556417623446,8.26972683107351,0.6885190107307239
470.29,470.29,468.98,468.98,76.12029,1598968799999,6,66.58231533298648,444.68812808486814,462.279,479.86987191513185,7.610500115788023,0.6904681027844831
468.91,468.91,460.85,465.99,90.15239,1598970599999,80,61.0164324115218,447.68098225510977,463.3285,478.97601774489027,6.754394665940149,0.5850454379854949
465.99,472.1,465.66,472.1,53.506,1598972399999,76,67.07365346725706,451.10360280619346,464.67400000000015,478.24439719380683,5.840824833671211,0.7736102670373194
472.58,484.81,472.58,481.39,106.69164,1598974199999,154,73.75173394910448,455.105017365831,466.57800000000015,478.0509826341693,4.9179269636241605,1.1455165353378254
481.5,485.69,479.61,481.84,55.62876,1598975999999,70,74.02653568170409,455.95662659242805,467.9330000000001,479.90937340757216,5.118841119379079,1.0806014695236195
482.56,482.79,474.96,476.34,75.034,1598977799999,133,65.06103271035539,456.16363518288097,468.5505000000001,480.93736481711926,5.287312602214337,0.8144258097187942
477.43,479.1,476.76,478.62,11.03,1598979599999,17,66.85322793563901,456.3339686263482,469.2890000000001,482.244031373652,5.521131487698145,0.8601303513234797
479.12,479.51,475.14,476.75,9.77214,1598981399999,22,63.95558307027556,457.3399049318469,470.079,482.8180950681531,5.419980500364032,0.7618317849231317
475.38,476.6,473.96,475.82,16.40539,1598983199999,30,62.50460510600845,458.14795613476366,470.70750000000004,483.2670438652364,5.3364536852446065,0.7035304806789547
475.16,478.53,475.16,478.53,9.81091,1598984999999,20,64.9966881869544,459.8272721554145,471.662,483.49672784458545,5.018308807826568,0.7901629885448607
476.65,477.81,476.33,477.11,7.33073,1598986799999,17,62.647112809160966,461.5401046299263,472.4695,483.39889537007366,4.62649774009695,0.712294451928531
478.9,478.91,477.34,478.4,10.52217,1598988599999,12,63.923006646351276,463.08595806447215,473.26149999999996,483.43704193552776,4.300177358829233,0.7524926943723262
478.14,478.21,474.72,475.68,27.69237,1598990399999,37,59.32183124146892,463.29992338718614,473.48349999999994,483.66707661281373,4.301555012081222,0.607845214088941
475.56,477.2,475.56,477.09,4.90993,1598992199999,10,60.89327184371616,463.818259440782,473.89,483.96174055921796,4.250666002328798,0.658860327129418
477.45,482.3,477.1,482.3,9.7927,1598993999999,13,66.10389501582978,463.76740455369384,474.43449999999996,485.1015954463061,4.4967621226138155,0.868680492247952
480.61,483.09,480.0,481.6,34.5642,1598995799999,43,64.85358651926639,464.2630596286174,475.065,485.8669403713826,4.54756312141817,0.8024919493775897
483.94,484.66,482.88,484.2,8.82042,1598997599999,13,67.3256365677181,465.26205264105175,475.9625,486.6629473589482,4.496340513779226,0.8849138135851592
482.35,488.48,481.6,483.06,140.77123,1598999399999,113,65.16150558725496,466.1606216011094,476.6935,487.2263783988905,4.419140768183559,0.8022203313707025
482.58,482.83,479.69,480.7,43.97416,1599001199999,55,60.80410198987373,467.0761753020971,477.23600000000005,487.395824697903,4.257777995751759,0.6704753823515743
482.34,483.08,482.34,483.08,0.07491,1599002999999,2,63.45796809200746,468.4409567273446,477.9790000000001,487.5170432726556,3.990988421104483,0.7674028547670716
484.8,484.8,470.0,475.24,61.69039,1599004799999,88,51.16777492070861,469.62641750386297,478.29200000000003,486.9575824961371,3.623553183468284,0.3239010475429355
475.19,478.71,475.19,477.95,22.63844,1599006599999,44,54.45162517237729,472.4285483138787,478.89000000000004,485.3514516861214,2.698511844524352,0.4272609279104341
475.43,475.43,466.93,468.92,250.06624,1599008399999,145,43.866166984385785,471.4602166499295,478.73100000000005,486.0017833500706,3.0375235153230227,-0.17468658654949906
468.86,472.6,465.85,472.52,92.95686,1599010199999,99,48.190394482014256,470.6279304781198,478.28749999999997,485.9470695218801,3.2029143650545517,0.12351017354665422
471.41,474.08,471.02,471.52,16.40889,1599011999999,22,47.10488904395993,469.73826043603174,477.77150000000006,485.8047395639684,3.3627956309525877,0.11089794781920377
469.98,473.34,468.51,473.06,75.24142,1599013799999,50,49.00975332924389,469.32127077711374,477.6075000000001,485.8937292228864,3.4698907462241833,0.225598949915602
472.73,473.78,471.26,471.26,45.15585,1599015599999,29,46.88448334353329,468.50120322524486,477.2395000000001,485.9777967747553,3.662017404156702,0.15785666508404944
470.01,471.52,469.37,469.52,7.69339,1599017399999,9,44.85938403770159,467.48105626406453,476.87800000000004,486.27494373593555,3.9410263152988847,0.10848972778980151
471.38,471.86,469.52,470.3,35.04699,1599019199999,30,45.98568918073554,466.76047337486784,476.60200000000003,486.4435266251322,4.129872147046042,0.17982609609028144
470.0,475.08,470.0,475.08,42.15584,1599020999999,52,52.40207475733201,466.6093435537422,476.4295,486.24965644625786,4.122396470519916,0.43128928203000844
475.32,478.08,475.24,476.95,24.51149,1599022799999,41,54.67068139648939,466.6034172738028,476.42150000000004,486.2395827261973,4.12159515311431,0.5269146234931273
475.76,481.11,475.45,479.15,42.04009,1599024599999,39,57.25206234869494,466.6034412694086,476.459,486.3145587305914,4.1370018115268605,0.6365219402349652
478.55,478.55,476.64,476.64,23.6765,1599026399999,13,53.50812665375944,466.65806716988413,476.50700000000006,486.355932830116,4.133804049097254,0.5067520005615856
475.86,475.86,472.9,473.46,8.80959,1599028199999,20,49.12505679553015,466.38840845274865,476.32550000000003,486.2625915472514,4.172395367139229,0.35581797317784314
474.01,474.01,470.89,473.59,263.12208,1599029999999,83,49.30786687129857,466.2979243233341,475.89000000000004,485.482075676666,4.031215481168319,0.38010936957080443
473.5,473.5,469.98,471.92,12.30178,1599031799999,21,46.97279426366545,466.0531588331587,475.406,484.7588411668413,3.9346752741199316,0.3136395167086269
472.65,472.65,466.59,466.89,31.61299,1599033599999,23,40.71807764516355,465.4131519100377,474.5405,483.6678480899623,3.846815220181338,0.08090236481648126
468.07,470.02,463.21,469.62,64.93865,1599035399999,48,44.99876060178046,465.4290805264763,473.8685,482.30791947352367,3.5619246578000796,0.2482942983620818
469.08,469.54,465.89,468.31,22.21819,1599037199999,26,43.38003219794704,465.1072947604326,473.249,481.39070523956747,3.440770182110239,0.1966851627103106
468.8,471.47,468.6,471.4,5.87036,1599038999999,9,48.12069886257731,465.9401192538366,472.66499999999996,479.3898807461633,2.845516696249295,0.4059462875440813
470.0,471.52,470.0,470.79,6.83841,1599040799999,6,47.27911922750257,465.78218587767674,472.4425,479.10281412232325,2.8195236975180076,0.37594428958978676
471.11,471.11,464.94,464.94,11.08984,1599042599999,13,40.04589384147642,464.86074477855027,471.7920000000001,478.7232552214499,2.9382673811551765,0.0057172343909989405
463.4,465.2,458.48,459.52,86.93874,1599044399999,93,34.74252213662336,462.54240020108557,471.32199999999995,480.1015997989143,3.7255208960813953,-0.17212630816380248
458.11,458.68,429.02,435.0,734.10766,1599046199999,638,21.11740037378352,451.0148965405105,469.44599999999997,487.87710345948943,7.852278413061125,-0.4344530042845876
433.12,443.22,432.69,442.23,114.44819,1599047999999,132,29.85296324448897,445.94270427882464,467.98150000000004,490.02029572117544,9.418661088600896,-0.08423110604127433
441.98,447.86,438.36,443.69,106.46336,1599049799999,140,31.502580280388916,442.11165655126973,466.51300000000003,490.91434344873034,10.461163332524626,0.03234132276459543
443.88,446.39,440.4,444.37,109.21246,1599051599999,114,32.3011190995043,438.9712873921917,465.16850000000005,491.3657126078084,11.263536807762499,0.10303982886712085
442.79,447.58,442.79,445.06,44.58742,1599053399999,46,33.15270898530784,436.3567994335533,463.94550000000004,491.53420056644677,11.893078202696968,0.1577312520661356
445.14,445.14,440.06,441.88,80.10466,1599055199999,106,31.2045278507123,433.4274945654045,462.52450000000005,491.6215054345956,12.58182234004708,0.1452469989325033
441.97,442.32,437.39,440.73,80.10347,1599056999999,95,30.50636587737033,430.78987078494094,460.807,490.8241292150591,13.028069979431333,0.16557428166835295
441.31,441.31,425.1,430.46,199.93186,1599058799999,209,25.104462736513202,426.58740493082826,458.4825,490.3775950691718,13.913331509565472,0.06070831676113711
430.75,437.78,429.6,433.47,147.1853,1599060599999,180,29.068832557355616,423.99419281834327,456.19849999999997,488.40280718165667,14.118550228313643,0.14712018377240701
433.1,436.22,431.74,432.44,185.88825,1599062399999,93,28.512657723188752,421.62465709829337,453.9885,486.3523429017066,14.257560665834761,0.16708990546262217
431.96,436.44,424.2,427.54,1033.63636,1599064199999,494,25.967271970020438,418.6369213642334,451.6925,484.7480786357666,14.636319458820594,0.1346683223105551
426.91,428.43,419.61,427.2,310.29718,1599065999999,197,25.79519519927089,416.27674796226313,449.37300000000005,482.46925203773696,14.729969107061134,0.16502249295905136
426.77,432.18,426.76,431.81,58.32419,1599067799999,65,32.341895211601276,415.1752479900557,447.36750000000006,479.5597520099444,14.39185994062794,0.258365770819726
432.11,433.94,431.16,431.91,34.88111,1599069599999,41,32.48105054244544,414.09825936843424,445.61850000000004,477.13874063156584,14.146737907679235,0.2825444900590051
431.86,433.14,429.05,432.07,36.68721,1599071399999,56,32.71948772170579,413.8069103678861,443.74100000000004,473.675089632114,13.491694313626175,0.3050550368587268
434.17,435.55,431.77,435.09,40.01015,1599073199999,41,37.225604882354375,414.27518481689503,442.0800000000001,469.88481518310516,12.579087578313906,0.37430234738176876
436.05,437.63,435.64,436.61,38.88968,1599074999999,47,39.424631972545185,416.13957311478526,440.34050000000013,464.541426885215,10.991915068096104,0.42292650571414264
435.9,435.9,432.58,434.94,35.83692,1599076799999,55,37.85558629685497,418.97500399453696,438.54800000000006,458.12099600546316,8.926273067241485,0.40783219904114276
435.34,435.34,431.16,431.97,32.92153,1599078599999,68,35.17444413057274,421.59819840423216,436.8995000000001,452.20080159576804,7.004494899063943,0.3389189321853676
431.94,436.96,431.94,436.12,121.49478,1599080399999,151,41.4179790706655,424.7399423249569,435.7295000000001,446.71905767504325,5.044210995603078,0.5177668661263195
435.66,437.45,434.86,437.45,9.41729,1599082199999,18,43.30264896520625,424.84207987989964,435.8520000000001,446.86192012010054,5.052137019034188,0.5725709170715273
437.74,438.14,436.12,438.04,93.97236,1599083999999,82,44.16086121487352,424.9899216119216,435.6425,446.29507838807837,4.890513844759583,0.6125314413402088
437.97,438.85,436.39,438.85,11.60563,1599085799999,21,45.38315675245307,425.312755533598,435.4005,445.488244466402,4.633777162130958,0.6709747908211208
440.57,444.72,440.4,442.58,37.1215,1599087599999,56,50.731456446769364,425.53126391495607,435.311,445.0907360850439,4.493217991295377,0.871635795526039
442.56,442.61,439.65,441.84,41.22919,1599089399999,65,49.69181972219772,425.95764848832647,435.15000000000003,444.3423515116736,4.224911645029789,0.8638894787424178
443.12,443.26,438.94,439.61,26.81362,1599091199999,57,46.59309050933131,426.1428256661672,435.03649999999993,443.93017433383267,4.08870259568231,0.7571209507077334
439.81,444.26,438.11,444.26,27.48803,1599092999999,39,53.15320452140872,425.7234287713491,435.213,444.7025712286509,4.360885924203046,0.9766811788442705
445.34,446.19,444.5,445.4,22.95461,1599094799999,28,54.62473642610629,425.7231151943243,435.96,446.19688480567567,4.6962495667839645,0.9610777682467488
444.66,444.8,442.06,444.14,11.18176,1599096599999,22,52.65599799312234,425.70568567581546,436.49350000000004,447.2813143241846,4.942943857896889,0.8544045054083708
445.0,448.45,445.0,448.45,18.8157,1599098399999,32,58.2049945990753,425.4484902578675,437.29400000000004,449.1395097421326,5.417641102842732,0.970895733609499
448.44,450.5,446.68,447.0,266.41874,1599100199999,101,55.8340362088895,426.5993856225251,438.26700000000005,449.934614377475,5.324432082486216,0.8742410280913789
447.0,449.57,445.93,447.32,145.51115,1599101999999,135,56.25751705258023,428.1670943164951,439.2730000000001,450.3789056835051,5.056493653607209,0.8622847262223595
447.91,448.88,442.58,442.86,43.98658,1599103799999,58,49.179669173644164,429.193517514254,439.82550000000003,450.4574824857461,4.8346366846606434,0.6427062170234119
443.13,443.54,440.6,442.8,59.82694,1599105599999,47,49.090191133747375,430.3468856610891,440.37,450.3931143389109,4.5521331330067385,0.621219808426532
442.92,445.13,442.55,442.55,6.27924,1599107399999,14,48.69266303859894,431.63095196246906,440.89399999999995,450.15704803753084,4.201938805032908,0.5893874237340929
442.92,442.92,433.4,434.7,53.32497,1599109199999,103,38.22528010307176,431.55851605624287,440.87450000000007,450.1904839437573,4.226138705575941,0.16860720041613447
435.33,436.58,431.8,436.09,70.38033,1599110999999,108,40.657862705360714,431.47965066334325,440.84850000000006,450.21734933665687,4.250371425402063,0.24604672201409783
435.38,435.38,430.48,432.11,36.37928,1599112799999,58,36.255519480760384,430.8877555227755,440.707,450.5262444772245,4.456132749071158,0.06223719554286992
432.48,434.84,428.05,428.16,32.57266,1599114599999,52,32.49494754197574,429.8705256682665,440.51650000000006,451.1624743317336,4.833405482761056,-0.08033673644918267
428.07,432.17,426.49,427.55,103.09736,1599116399999,143,31.94390491477198,428.0925770133007,440.088,452.08342298669936,5.451374719010443,-0.022616001699243445
428.09,432.86,423.98,432.86,160.06958,1599118199999,160,41.27887800578041,427.4810174314361,439.85850000000005,452.235982568564,5.627938334061498,0.2172890383309984
433.93,437.43,433.49,436.67,79.36444,1599119999999,39,46.90623778558737,427.35511189823075,439.79000000000013,452.2248881017695,5.654920803915226,0.3745465188562426
437.86,438.5,434.91,435.36,18.1771,1599121799999,36,45.298821929342026,427.0280551692694,439.6155000000001,452.2029448307308,5.726570073498637,0.33096251633171747
433.72,436.5,433.72,436.5,7.42181,1599123599999,17,47.000918624256116,426.7318367546387,439.3115000000001,451.89116324536144,5.7269901859438495,0.38825217554862623
436.56,436.56,434.48,436.5,4.24334,1599125399999,11,47.00091862425612,426.46412183656145,439.0445000000001,451.6248781634387,5.730798660927826,0.39887028963107946
437.28,437.28,431.02,432.07,9.39987,1599127199999,13,41.22038613828672,425.71215666024545,438.66749999999996,451.62284333975447,5.906680271392117,0.24537533174612933
431.11,431.11,427.48,428.76,22.15935,1599128999999,42,37.508457211033566,424.4987514582993,437.8925,451.2862485417007,6.117368322910618,0.15907602447640165
428.23,429.99,422.78,424.81,31.28357,1599130799999,53,33.617898743167466,422.7528601596537,436.8629999999999,450.97313984034605,6.45975504464611,0.07289579917784192
424.5,429.05,422.0,423.27,70.12758,1599132599999,105,32.21492922534041,420.9110545305973,435.8194999999999,450.72794546940247,6.841568800571146,0.07911440110385966
422.31,426.34,421.41,423.02,64.23888,1599134399999,121,31.981593231608958,419.83884266614587,434.548,449.25715733385414,6.769865392938932,0.10813526776725899
422.41,425.29,405.0,405.01,469.23544,1599136199999,410,20.475676913403667,413.77124191771907,432.44849999999997,451.12575808228087,8.637910910677641,-0.234543043714507
405.15,414.02,405.0,412.42,221.15807,1599137999999,291,31.40954821807858,411.36676835980796,430.70349999999996,450.04023164019196,8.979138381829728,0.02723396227940811
412.37,413.75,407.54,411.27,88.30816,1599139799999,145,30.703989597109423,408.8311302125832,429.12399999999997,449.4168697874167,9.457811629000824,0.060091791180000166
410.63,418.57,410.36,418.1,63.18965,1599141599999,83,39.409311713657786,408.1004132841913,427.889,447.67758671580873,9.24940193172001,0.2526604567424781
418.66,418.67,409.34,411.13,123.36649,1599143399999,168,34.62844765438804,406.44152821738953,426.318,446.19447178261044,9.324716189609846,0.11794024195763754
410.7,413.46,409.64,412.56,96.17894,1599145199999,140,36.33491051834022,404.84013442660944,425.21099999999996,445.5818655733905,9.581532732403687,0.18948300320322797
411.68,411.68,401.19,408.75,214.96645,1599146999999,244,33.80306205958687,402.8861180258892,423.844,444.8018819741108,9.8894319485994,0.13989681737292092
407.23,408.6,390.74,403.0,350.41776,1599148799999,363,30.36428355281738,399.8630437338399,422.38849999999996,444.91395626616,10.66575262639019,0.06963135905204149
403.36,407.58,400.85,401.83,129.5821,1599150599999,188,29.70216021205454,396.94597072828236,421.07199999999995,445.19802927171753,11.459336774574224,0.10121908617268949
401.06,402.62,391.39,391.39,250.03108,1599152399999,212,24.556494686424955,391.97031659737047,419.264,446.55768340262955,13.019807759611862,-0.010630968873086849
392.12,405.34,392.12,404.13,287.68666,1599154199999,309,38.547441310854275,390.52257245166453,417.8275,445.13242754833544,13.069952335992943,0.24917530955259742
403.73,404.25,398.55,400.98,56.97591,1599155999999,103,36.73353928862052,389.26313631576505,416.043,442.82286368423496,12.873603778568539,0.2187625714303499
399.92,403.09,394.46,397.08,64.11293,1599157799999,93,34.5648765583875,387.6925969482482,414.12899999999996,440.56540305175173,12.767231008575477,0.17754690442143467
397.44,400.9,397.44,398.1,81.05561,1599159599999,86,35.63515848920258,387.06756688757986,412.20899999999995,437.35043311242003,12.198391161968853,0.2194074033705351
398.7,403.74,395.84,403.56,49.0905,1599161399999,74,41.18117042659452,387.9302304341181,410.5619999999999,433.1937695658817,11.024775583654517,0.34530595410100734
403.74,404.4,400.4,401.85,42.1421,1599163199999,57,40.01817625154411,388.5284671718325,409.05099999999993,429.57353282816734,10.03421716517863,0.3245586921387098
401.72,407.58,401.17,407.34,79.10969,1599164999999,108,45.353962764593184,389.6719908237126,407.97999999999996,426.28800917628735,8.974954250839446,0.4825213109236116
406.81,407.5,404.46,406.26,62.52784,1599166799999,83,44.51504064156729,390.5433346030361,407.05249999999995,423.5616653969638,8.111565656500748,0.4759981809817682
406.1,407.65,401.91,402.48,51.00305,1599168599999,53,41.61372032083653,391.28090957059646,406.013,420.7450904294035,7.256955038091644,0.38009169449067093
402.61,402.61,398.0,401.55,78.63894,1599170399999,41,40.90729621073785,392.47020216811916,404.9395,417.40879783188086,6.158597929755359,0.3640861720644004
402.6,403.47,397.23,398.03,107.86889,1599172199999,72,38.259909948058855,391.7444783344927,404.5905,417.4365216655073,6.350135094871132,0.24464857016333816
397.18,399.28,394.0,395.46,117.74955,1599173999999,95,36.407315590121684,390.8336766201658,403.74250000000006,416.6513233798343,6.394582378537926,0.17919229521186483
395.34,395.54,378.99,379.72,228.34389,1599175799999,260,27.59449187349467,385.86403909841664,402.165,418.4659609015834,8.106603459566784,-0.18845634731323774
381.29,384.98,371.83,382.02,768.50298,1599177599999,444,30.251359770681777,383.50879552139617,400.36100000000005,417.2132044786039,8.418504538955531,-0.04417212962513032
382.02,387.82,373.61,386.73,126.08208,1599179399999,192,35.473118337469366,382.0403716336052,399.141,416.2416283663948,8.568715499733077,0.13711859780575653
386.37,390.93,385.75,388.71,151.13806,1599181199999,159,37.58843354695692,381.47303399750837,397.9485,414.4239660024917,8.280200077392756,0.2196285677563577
388.36,389.93,385.32,385.69,46.64708,1599182999999,71,35.667830789902794,380.275305691237,396.7955,413.315694308763,8.326805273125826,0.1638810720855387
385.8,389.53,385.8,388.34,101.94743,1599184799999,68,38.630996935508925,379.40111208159044,396.0625,412.72388791840956,8.413514492490231,0.2682515995120895
387.05,387.7,380.37,380.53,245.17344,1599186599999,171,33.70383366439814,377.20383598870944,394.9975,412.79116401129056,9.009507154496198,0.09346484257486229
380.46,387.64,380.46,386.43,146.96922,1599188399999,107,39.93628490890527,376.60924702783694,394.74949999999995,412.88975297216297,9.190766788640904,0.27068952641491345
386.52,387.35,384.7,387.28,26.75002,1599190199999,36,40.79975162304847,376.0380017363389,393.9069999999999,411.77599826366094,9.072699019647285,0.31456710940878985
387.72,388.34,382.98,383.04,29.02166,1599191999999,38,37.874820728094136,374.8374214673401,393.00999999999993,411.18257853265976,9.247896253357334,0.22568559871451946
384.55,387.99,384.42,386.23,43.37094,1599193799999,38,41.28529281777486,374.1592057910495,392.46750000000003,410.7757942089506,9.329839647334131,0.3296537097117811
386.19,387.29,383.84,387.29,30.618,1599195599999,27,42.416506679597504,373.68068288063444,391.92699999999996,410.1733171193655,9.3110794200785,0.3729332618285332
387.49,387.55,385.66,385.66,23.00391,1599197399999,19,41.105033984264686,373.44410631684553,391.03200000000004,408.61989368315454,8.995628840173952,0.3472813147277193
385.8,387.75,384.47,387.75,15.53642,1599199199999,20,43.51654352893086,373.4488707696847,390.327,407.2051292303153,8.648199704512024,0.4236586008782487
387.25,387.28,385.82,385.85,8.3162,1599200999999,12,41.83933307347361,374.30945884544155,389.25250000000005,404.19554115455855,7.677813837834567,0.38615101956799236
385.86,385.86,382.64,382.94,13.06142,1599202799999,21,39.338552345579984,375.2388071495917,388.0865000000001,400.9341928504085,6.6210460041297,0.2997111209022825
382.43,384.58,381.84,384.08,6.85985,1599204599999,13,40.83060629160887,376.1545308659154,387.1665000000001,398.1784691340848,5.6884927461878645,0.35985703544851727
383.5,386.43,375.32,386.43,97.4397,1599206399999,73,43.89417351101757,377.7262360097613,386.41050000000007,395.09476399023885,4.494838515122531,0.5011227203607499
386.69,393.74,386.69,393.41,50.36091,1599208199999,64,51.865947316601364,378.62421471160724,386.1795000000001,393.7347852883929,3.912836019722868,0.9785060870638561
393.88,397.75,392.08,395.43,337.9293,1599209999999,153,53.907037776281776,378.63046474532354,386.17800000000005,393.7255352546766,3.9088375074066968,1.1129153218772534
395.55,397.15,392.78,395.82,16.62813,1599211799999,32,54.309875456720945,378.91895347760806,386.98300000000006,395.04704652239207,4.167648978064671,1.047925906395853
395.1,399.67,395.1,399.67,22.12154,1599213599999,38,58.19417792518483,378.35495742875344,387.8655,397.37604257124656,4.904041515033722,1.1206007654962207
399.21,399.21,396.87,397.87,112.84153,1599215399999,82,55.8054653709611,377.937069757616,388.4225,398.90793024238405,5.398981903666261,0.9505060727890523
399.61,399.61,395.13,395.13,28.58693,1599217199999,35,52.28709458589915,377.83640665380415,388.74350000000004,399.65059334619593,5.61146017679827,0.7927681920970906
395.08,395.63,391.42,394.1,85.51791,1599218999999,52,50.98577127245925,378.1051709004934,389.16400000000004,400.22282909950667,5.683377239162216,0.7231701003599103
392.24,394.57,390.5,394.57,24.08741,1599220799999,30,51.57798554484917,378.16626488232635,389.47550000000007,400.7847351176738,5.807417985302655,0.7252362757954514
395.12,397.08,392.28,392.28,83.32206,1599222599999,54,48.50296985667154,379.51526968792416,390.06300000000005,400.61073031207593,5.408218832381376,0.60509369951665
392.29,395.22,391.45,394.63,10.94899,1599224399999,17,51.6862218778663,379.8824757348865,390.473,401.06352426511353,5.424459189297859,0.6962603500987034
393.56,395.79,391.66,395.19,21.97105,1599226199999,31,52.440670057638094,380.1896211410732,390.8685,401.5473788589268,5.464179824635035,0.7023386563837432
394.35,398.79,391.85,392.13,43.29166,1599227999999,71,48.027352813408264,381.2929690927987,391.323,401.35303090720123,5.12621589183424,0.5402291880985439
392.63,392.89,381.96,381.96,135.7856,1599229799999,162,36.909532136983586,380.4603320562518,391.10949999999997,401.75866794374815,5.445619676202282,0.0704124468535875
384.79,384.8,359.01,381.0,279.9773,1599231599999,219,36.060932328308795,379.3305662108988,390.7950000000001,402.25943378910137,5.867236678617326,0.07280925599170336
380.6,380.6,372.2,372.83,106.85145,1599233399999,140,29.78477024744814,376.2936719840751,390.15350000000007,404.013328015925,7.10480773127754,-0.12495364228529228
373.16,385.0,373.16,383.68,128.37247,1599235199999,138,43.77897758322083,375.8246096467736,389.95000000000005,404.0753903532265,7.244718734825728,0.27805923081736744
383.32,384.58,376.31,381.59,98.59341,1599236999999,114,42.040819058778574,375.2280276761522,389.73700000000014,404.2459723238481,7.445519580562252,0.21924269279192207
382.16,387.63,380.1,384.85,137.47215,1599238799999,172,45.66460545363346,375.4876863397668,389.8325000000001,404.1773136602334,7.3594754979296395,0.3263309612096054
384.61,384.66,379.76,381.08,96.22391,1599240599999,87,42.36574720368977,375.0250788510976,389.68250000000006,404.33992114890253,7.522750520694396,0.20654796936621347
382.78,385.48,382.24,383.82,29.86993,1599242399999,37,45.45015210681186,374.72713099376307,389.552,404.376869006237,7.6112400943837795,0.3066762007276919
383.96,384.56,378.42,380.24,76.08867,1599244199999,72,42.267327862210465,373.6267748832979,388.8935,404.1602251167021,7.851365536684004,0.2165895130143889
379.95,387.09,379.74,387.09,47.54053,1599245999999,48,49.54765510346467,373.5088488816889,388.4765,403.4441511183111,7.705820618910589,0.4536834474213593
387.53,389.24,385.09,388.59,51.73937,1599247799999,57,51.00468729242481,373.5503166872916,388.11500000000007,402.6796833127085,7.505344195771066,0.5163065680798375
389.34,392.06,386.61,391.2,133.45062,1599249599999,81,53.519977234387696,374.0801297143848,387.6915,401.30287028561526,7.021753268057327,0.6288812193915487
391.51,392.37,387.39,388.61,24.30464,1599251399999,37,50.736437470127036,374.47179645783575,387.2285,399.98520354216424,6.588721409795119,0.5541480013011902
390.93,391.46,389.12,391.05,17.70784,1599253199999,23,53.205602487929795,374.67586363805657,387.02450000000005,399.3731363619435,6.381320232669237,0.6629937056210479
391.14,392.37,389.53,389.53,26.15008,1599254999999,32,51.47476181866143,374.8356050056626,386.796,398.75639499433737,6.184342647978458,0.6142938841607818
388.2,391.0,388.12,388.12,11.94355,1599256799999,13,49.854575514381615,375.0603934530446,386.47350000000006,397.88660654695553,5.906281567535924,0.5721319823496768
388.03,391.37,386.69,391.32,13.00986,1599258599999,17,53.43661757051107,375.1075376113408,386.42550000000006,397.74346238865934,5.857772009693605,0.7162270836358441
