,open,high,low,close,volume,number_of_trades,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
45911,34164.72,34316.94,34102.04,34295.07,1.457986,152,45.23739583975433,34024.27396738278,34384.37500000001,34744.47603261723,2.0945620364902684,0.37600007787962164
45912,34256.73,34287.69,34116.81,34127.01,2.099717,108,41.4384941120909,33998.12919144384,34360.727,34723.32480855616,2.110536302425489,0.17771868102203464
45913,34115.15,34120.22,33932.48,34063.7,4.174737,236,40.07325804323838,33958.20993730591,34342.7085,34727.20706269409,2.2391860134973958,0.1371787477629866
45914,34067.56,34169.97,33998.0,34079.46,3.817925,226,40.59791335350355,33926.589173857596,34322.911,34719.232826142405,2.3093718719977128,0.1928619824327751
45915,34070.71,34231.79,34070.71,34144.72,1.723808,164,42.82993118845496,33908.76250123294,34307.0615,34705.36049876707,2.3219651077785617,0.29620649248111336
45916,34154.89,34242.81,34118.4,34174.88,1.07405,158,43.879441939244415,33903.02375505715,34288.325000000004,34673.62624494286,2.247419463872073,0.352784020958936
45917,34191.87,34226.97,34030.07,34060.35,2.667694,177,40.815267858588605,33876.63238112963,34273.207500000004,34669.78261887038,2.314199036494454,0.23163028910346026
45918,34062.05,34062.05,33450.0,33563.69,14.640372,764,30.77796815594757,33729.7139083836,34229.891500000005,34730.06909161641,2.9224608650389916,-0.1659649604124264
45919,33564.24,33680.18,33283.22,33452.7,20.862117,1104,29.058191038569447,33580.40243193353,34184.05699999999,34787.71156806646,3.531790086041947,-0.10577442687344327
45920,33506.35,33820.11,33407.82,33695.39,8.937942,633,37.30721385149923,33532.55295426859,34169.4515,34806.350045731415,3.7278827594373998,0.12783593778221544
45921,33704.48,33809.46,33546.56,33557.62,1.632469,198,34.831183640841694,33451.74140344982,34144.133499999996,34836.52559655017,4.0557016715634315,0.07645855367046966
45922,33558.11,33826.82,33526.02,33790.75,1.237702,152,41.86265924473656,33413.90897954517,34122.994,34832.079020454825,4.156053952679686,0.2657234390687815
45923,33803.79,33808.05,33641.51,33644.65,0.959477,100,39.021184348428655,33362.95616127238,34080.7765,34798.59683872762,4.212464693858267,0.19621472360823772
45924,33660.53,33730.56,33546.33,33591.13,2.345377,191,38.00355001665776,33330.826023930415,34027.8575,34724.88897606958,4.096828465145558,0.18672325784868649
45925,33597.79,33609.21,33472.22,33518.1,0.941546,145,36.60088872046825,33299.39378758475,33972.63249999999,34645.87121241524,3.963417980135892,0.16242842871486252
45926,33520.12,33614.05,33345.39,33436.09,3.518306,162,35.037000320847646,33251.414484971945,33920.259999999995,34589.105515028044,3.9436343649963166,0.13805543348848398
45927,33441.49,33592.88,33420.17,33556.62,0.714497,80,39.15203246320779,33216.59806261602,33885.771499999995,34554.94493738397,3.9495836025688353,0.254061143485642
45928,33575.95,33737.38,33516.0,33552.28,2.181138,165,39.05609786342721,33197.49972149971,33846.320499999994,34495.141278500276,3.8339220861557552,0.2734039123410503
45929,33551.04,33669.23,33524.01,33530.03,1.224685,176,38.53478449770723,33205.88333162481,33799.621999999996,34393.36066837518,3.513285849026258,0.27297082507885273
45930,33519.38,33519.38,33232.89,33335.48,2.257265,222,34.23218842359832,33155.42314490158,33758.486,34361.548855098416,3.572807471865998,0.14928531377466417
45931,33246.56,33737.37,33155.6,33707.78,3.572484,307,46.534754167193874,33181.41699527207,33729.121499999994,34276.82600472792,3.2476654023018328,0.48051732292160304
45932,33684.32,33769.19,33532.8,33544.47,1.197087,92,42.756518331663926,33180.13230331796,33699.99449999999,34219.85669668203,3.0852360921426008,0.35041757124040696
45933,33565.93,33565.93,33428.0,33490.02,1.125454,108,41.545351780995695,33173.08807987237,33671.31049999999,34169.53292012762,2.959328952329467,0.318062683777302
45934,33504.08,33533.2,33125.49,33223.09,1.932545,238,36.14054234433465,33130.76693786157,33628.492,34126.21706213843,2.9601390519588575,0.09274504054685397
45935,33300.0,33303.16,32659.64,32828.65,16.274656,777,29.941793937117364,33007.64037638391,33562.688500000004,34117.736623616096,3.307530763610264,-0.16123861046300167
45936,32828.06,33007.15,32666.71,32808.06,4.858322,295,29.65585071226154,32920.41400165461,33494.3475,34068.2809983454,3.4270468970646193,-0.09788067953736622
45937,32790.79,33156.72,32778.85,33123.4,4.779979,262,39.22806587581905,32916.76112276172,33447.5,33978.23887723828,3.17356380738935,0.19467094469650742
45938,33122.87,33127.85,32883.0,33054.1,2.765914,178,38.00414240904618,32866.42178346897,33422.0205,33977.61921653103,3.32474642896607,0.1688972732899999
45939,33048.39,33133.14,32810.87,32810.87,3.727746,208,33.99508656498066,32771.230263672,33389.929000000004,34008.62773632801,3.7059002810578354,0.032034764256403475
45940,32868.66,32938.05,32745.29,32745.29,4.639754,256,32.984756205381444,32678.24867162821,33342.424,34006.59932837178,3.9839654631696013,0.05046960155546613
45941,32742.94,33408.53,32742.94,33036.59,14.637843,974,41.32626719710682,32646.885088620595,33316.3725,33985.8599113794,4.018969420391738,0.2910472286375483
45942,33010.15,33056.14,32762.18,32769.69,9.685782,660,36.80582932306416,32592.42892649258,33265.319500000005,33938.210073507435,4.045598140173748,0.1317161218230875
45943,32768.89,32836.2,32441.76,32441.76,12.804962,732,32.152289003277126,32463.523273989224,33205.174999999996,33946.82672601077,4.467085181817426,-0.014672165671538548
45944,32438.51,32660.7,32263.88,32285.09,6.970336,445,30.188487425711234,32315.88619454636,33139.873,33963.859805453634,4.972781914122823,-0.01868731049000641
45945,32307.5,32423.06,32055.27,32363.57,7.915519,377,32.41534103845294,32209.40412863908,33082.146499999995,33954.88887136091,5.276213690432192,0.08832266910595946
45946,32353.07,32584.41,32191.99,32318.79,4.481434,357,31.79218785914113,32107.12907548919,33026.2815,33945.433924510806,5.566187792051664,0.1151391863125761
45947,32293.6,32358.87,31610.49,31722.62,16.630665,1047,24.922877791117504,31881.956492092166,32934.5815,33987.20650790784,6.3922172984516985,-0.07568530620836134
45948,31681.06,31904.75,31008.0,31714.94,32.110719,1504,24.84839313808389,31700.20800135362,32842.7145,33985.220998646386,6.957442562467741,0.006447227505415217
45949,31731.75,31907.04,31213.11,31334.15,9.397006,428,21.428793048077104,31454.55435297932,32732.9205,34011.28664702068,7.810889633393262,-0.04709306221067044
45950,31252.8,31439.2,30846.45,31033.06,6.37896,330,19.181058316672207,31165.111544708932,32617.7995,34070.48745529107,8.907332668416633,-0.04545076051190651
45951,30927.47,31076.86,30350.0,30744.69,13.224442,564,17.30846165413407,30886.482110180867,32469.644999999997,34052.80788981912,9.751648900498472,-0.04478127648541181
45952,30821.24,31001.66,30509.93,30591.4,7.574466,276,16.39232418884057,30614.919715197448,32321.991499999996,34029.06328480255,10.562912157207583,-0.006888906315139707
45953,30553.56,31121.57,30400.0,30928.25,12.86278,359,25.699183917466783,30471.478858329858,32193.903,33916.32714167014,10.70031267516797,0.1325954306548549
45954,30953.26,31871.74,30928.45,31375.84,11.18011,424,35.90828324049431,30413.72516020276,32101.540500000003,33789.355839797245,10.51547878082201,0.2850178029288496
45955,31402.12,31462.37,30656.88,30909.85,10.318206,382,31.114890369588952,30274.232236594456,32005.6005,33736.968763405544,10.819158124563506,0.18355937810575984
45956,30962.55,31463.4,30908.96,31253.47,8.579207,266,37.71729820002329,30208.64884796421,31927.871000000003,33647.09315203579,10.769413043768504,0.30386449790638803
45957,31335.79,31513.43,30790.81,30842.13,2.262923,179,33.56940274832194,30126.141586014735,31813.8075,33501.473413985266,10.60964434379799,0.21212385936459602
45958,30899.99,31143.96,30641.83,30954.94,1.166962,137,35.65920404396143,30086.11422707032,31708.849500000004,33331.58477292969,10.23522012635421,0.26770410042332465
45959,31021.76,31361.29,31021.76,31094.83,3.106742,158,38.25323297169211,30065.49459553901,31623.0475,33180.600404460994,9.8507451216458,0.3304335286181512
45960,31093.28,31210.88,30573.87,30608.19,16.999557,447,33.2336037417527,29989.895971976264,31516.1925,33042.48902802374,9.6857926478507,0.2025471514451741
45961,30608.19,30762.34,30055.99,30109.56,15.966786,879,29.030134902627935,29896.98903077605,31369.841000000004,32842.69296922396,9.39024185187265,0.07216304613964512
45962,30068.23,30661.4,29836.47,29889.86,33.146393,1727,27.386507465505723,29766.20016348595,31225.849500000004,32685.498836514056,9.34898079563249,0.042359432988670585
45963,29909.1,30967.67,29758.94,30790.37,31.290589,2056,41.90539384359526,29790.303827507014,31143.280000000006,32496.256172493,8.688719829722444,0.36958011265278395
45964,30790.37,31422.55,30691.34,31179.84,35.998505,1810,46.85476962372237,29845.641663551418,31088.0175,32330.393336448586,7.992634695657797,0.5369543970939097
45965,31154.26,31154.26,30680.53,30893.35,19.75253,1377,43.892496870293016,29925.383426573113,31014.5065,32103.629573426886,7.023313902653177,0.44437887555775196
45966,30896.21,31390.78,30781.07,31332.42,13.772406,895,49.19395798770243,30049.170839237984,30965.188,31881.205160762012,5.91643209634002,0.7004503931424756
45967,31312.34,31409.0,31015.8,31045.25,16.477923,1142,46.124270687370796,30085.84479463292,30931.319499999998,31776.794205367074,5.466787185506757,0.5673766460881509
45968,31053.25,31190.31,30800.07,30825.75,10.546702,684,43.870868342567746,30125.561745115625,30886.859999999993,31648.15825488436,4.929593068925547,0.4598646131079894
45969,30837.17,30837.17,30630.29,30652.05,8.273116,485,42.117311502352344,30115.07930778169,30852.754999999997,31590.430692218306,4.781911321814267,0.36396122163355676
45970,30655.14,31058.35,30612.85,30962.58,14.870672,723,46.25334003466809,30114.51457868584,30849.231,31583.94742131416,4.763272195110203,0.5771379247228877
45971,30946.22,31356.61,30945.27,31227.96,22.360364,1050,49.56980052010622,30121.566078375403,30873.394499999995,31625.222921624587,4.870396882497596,0.735802139026508
45972,31217.81,31549.22,31217.81,31341.27,17.823273,845,50.961187779284415,30143.638679573873,30910.888000000003,31678.137320426133,4.964265798032913,0.7804707599877467
45973,31376.23,31979.11,31363.32,31837.18,15.528312,814,56.60435355169626,30084.24113687586,30956.334500000004,31828.42786312415,5.634345132975262,1.0050178898532702
45974,31838.61,32569.76,31821.79,32467.48,18.486074,1133,62.50952995656991,29919.26498198884,31010.916500000003,32102.568018011167,7.040433764743223,1.1671375782326816
45975,32454.4,32637.33,32100.0,32100.0,15.743834,901,57.58915182380602,29876.963308422928,31070.424000000003,32263.884691577077,7.682294207359864,0.9313405574504028
45976,32143.93,32200.0,31833.12,32005.36,12.560041,629,56.35877123837058,29844.940591539926,31108.018500000002,32371.09640846008,8.120593784911605,0.8552201705016053
45977,31937.17,31966.49,31614.74,31621.51,5.996533,400,51.548330301348855,29870.43022766157,31146.987500000003,32423.544772338435,8.19698709121344,0.6858602470419335
45978,31620.7,31912.51,31552.67,31884.96,10.498189,537,54.42363825520307,29879.18924393097,31193.4885,32507.78775606903,8.426753910958238,0.7630570993656876
45979,31908.75,32007.65,31677.03,31751.98,12.346727,577,52.72286116417411,29889.7632411298,31226.346000000005,32562.92875887021,8.560609421737688,0.6966335404641557
45980,31753.57,31937.12,31437.14,31437.14,11.483758,626,48.83194305801128,29960.839358840654,31267.793500000003,32574.747641159352,8.35974653062327,0.5647867031699273
45981,31509.51,31684.4,31326.53,31398.38,10.957507,615,48.35878412845366,30144.03741396131,31332.234500000002,32520.431586038696,7.58450270145076,0.5278343974990377
45982,31404.02,31549.34,31252.8,31506.62,19.33434,927,49.821007335500425,30437.003158522442,31413.072500000002,32389.14184147756,6.214414979480658,0.5479205195905376
45983,31522.2,31569.0,31300.36,31313.41,19.396625,909,47.2492014457871,30506.331475688858,31439.224500000004,32372.11752431115,5.9345803794310905,0.43256756309604405
45984,31304.97,31649.12,31258.7,31569.85,16.206924,786,50.87395383914262,30532.379385544955,31458.725000000006,32385.070614455057,5.889276278393678,0.5599803131066612
45985,31574.12,31823.92,31541.73,31632.02,15.540413,748,51.7397558771935,30606.051545310496,31495.6585,32385.265454689506,5.649076711252156,0.5766414309607059
45986,31631.48,31822.54,31516.03,31789.39,15.256146,844,53.95204994036912,30623.098496593826,31518.507,32413.915503406177,5.681795165019557,0.6512622445339454
45987,31757.8,32290.48,31719.25,32166.89,25.813448,1230,58.827756565109425,30663.618741657232,31574.589000000004,32485.559258342775,5.77027468729852,0.8250934893733546
45988,32133.49,32328.13,31964.35,32134.14,25.712952,1169,58.25150325413878,30768.396489611234,31640.008500000004,32511.620510388773,5.509556107665203,0.7834584047204649
45989,32155.61,32411.35,31549.88,31783.04,35.368413,1572,52.333011063295366,30958.274114738753,31696.557999999997,32434.84188526124,4.658448310136666,0.5585696110442677
45990,31808.15,32173.26,31550.0,31642.47,35.211759,1540,50.13664023014785,31076.79590775723,31730.552499999998,32384.309092242765,4.120675757176101,0.43263356649466256
45991,31610.99,31693.49,30855.87,31084.2,30.576625,1510,42.506662349788705,31043.693066167296,31723.364499999996,32403.035933832696,4.284989593917128,0.029798908572841037
45992,31088.74,31300.03,30874.16,31140.74,32.619473,1512,43.445374372387406,31004.636821434797,31713.338,32422.039178565203,4.469420270834959,0.09602296615390975
45993,31130.96,31531.14,31112.05,31299.38,32.902536,1383,46.10432547486154,30957.023510899497,31686.447999999997,32415.872489100497,4.604015502782136,0.2346757575432421
45994,31316.72,31445.56,31081.68,31176.36,22.061439,1084,44.362494989977996,30957.914409196994,31621.892,32285.869590803006,4.199480478922678,0.16449771334814287
45995,31161.68,31322.4,30977.27,31214.05,16.8266,777,45.04748912595787,30929.907585325247,31577.5945,32225.28141467475,4.102192867634374,0.21935167149195806
45996,31215.61,31482.86,31206.78,31472.52,21.472084,922,49.62764396582481,30934.258680785344,31550.952500000003,32167.646319214662,3.909193037608985,0.43640888107174153
45997,31488.41,31795.17,31478.81,31675.27,24.107567,1167,52.941018616312164,30935.185635928763,31553.640499999998,32172.095364071232,3.9200222495482553,0.5983333684202322
45998,31680.05,31710.59,31424.6,31615.29,20.49566,855,51.854358251660294,30940.64800018729,31540.157000000003,32139.665999812714,3.801560022752654,0.5626621118477536
45999,31631.35,31785.59,31568.11,31627.37,13.89413,655,52.06774847571129,30941.134145211803,31533.926500000005,32126.718854788207,3.759711653974977,0.5788163842239331
46000,31627.99,31700.0,31314.23,31384.59,13.693097,695,47.51016401840161,30936.238830724258,31531.299000000006,32126.359169275755,3.7744094797727685,0.37672759195211575
46001,31382.18,31437.74,31215.47,31341.45,9.075392,463,46.72747337360947,30930.17919420588,31528.452500000007,32126.725805794133,3.795132703034669,0.3437148221482273
46002,31321.95,31349.74,31158.18,31215.96,5.708968,283,44.434306389559524,30899.509599493456,31513.919500000007,32128.329400506558,3.899292187419282,0.2575238454374229
46003,31215.83,31215.83,30935.1,30978.84,14.173994,646,40.39983429538055,30842.87224535568,31497.191000000006,32151.509754644332,4.1547752918304734,0.1039002425646726
46004,31007.25,31139.36,30690.82,30798.32,12.348444,578,37.600806011140946,30735.02544498685,31458.614500000007,32182.203555013162,4.60026016093719,0.04373653427634925
46005,30803.13,30830.38,30251.26,30251.26,2.92942,317,30.666718353585313,30492.8783656264,31389.576500000003,32286.274634373607,5.713349680736242,-0.13472670253473018
46006,30244.5,30835.68,30169.12,30596.51,10.74586,686,38.388813602335595,30387.675820386045,31329.932500000003,32272.18917961396,6.015057195632056,0.11081597198096442
46007,30534.69,30964.51,30365.8,30782.36,21.152018,1073,42.12556110298214,30375.652572089206,31260.706000000002,32145.759427910798,5.662402044987698,0.2297643368665572
46008,30787.11,31248.49,30696.26,31069.31,26.270502,1250,47.427349617434224,30421.024113296473,31207.464500000002,31993.90488670353,5.040078707474161,0.4121646711335021
46009,31044.86,31125.18,30838.7,31017.98,15.702542,803,46.60488585213963,30427.496322988867,31169.2115,31910.926677011135,4.759280978353488,0.3980528478536637
46010,31010.04,31336.02,30788.4,31237.23,15.595978,864,50.54955970958053,30440.26449035846,31148.9495,31857.63450964154,4.550297978052455,0.5622847236776279
46011,31220.48,31240.54,30992.37,31050.51,7.817741,374,47.34187995896251,30437.77226937659,31147.265,31856.75773062341,4.555730531225836,0.43181395959125235
46012,31030.74,31082.37,30880.34,30919.49,8.361282,408,45.17562659503932,30419.41933713236,31136.202500000003,31852.985662867646,4.604178450263118,0.3488298057023291
46013,30919.41,30998.82,30703.87,30776.88,10.8001,552,42.875910754469814,30380.365020614896,31110.077500000007,31839.789979385117,4.69116465161561,0.27169261221846364
46014,30767.96,31536.57,30625.65,31408.65,8.477663,498,54.038354085326965,30380.237430578,31121.692,31863.146569422,4.76487312721943,0.6935101703019378
46015,31453.61,31534.94,31220.66,31508.8,3.483073,202,55.52210447552795,30375.776816502737,31136.429500000006,31897.082183497274,4.885933909006928,0.7447703847490146
46016,31495.68,31686.54,31271.57,31301.53,5.568677,325,51.79538649478797,30379.38623245786,31127.88,31876.373767542143,4.809153514740756,0.6159996298768251
46017,31354.33,31424.04,31164.81,31169.53,1.409927,94,49.515948015800326,30399.14822294265,31102.593,31806.03777705735,4.523383481611001,0.5475780062509021
46018,31208.79,31391.73,31130.03,31391.73,2.335446,126,53.2459641429227,30415.715413912618,31091.415,31767.114586087384,4.3465347980295075,0.7222252360246091
46019,31330.32,31371.62,31075.21,31279.87,5.558618,236,51.195265937620206,30439.766792548216,31074.04,31708.313207451785,4.082335013096362,0.6622565777505625
46020,31230.42,31893.79,31090.36,31607.07,17.353481,629,56.47570423501035,30420.865130369544,31085.164,31749.462869630457,4.274057358233377,0.8928246937183039
46021,31625.07,31744.01,31375.84,31429.82,8.974142,319,53.122615088765365,30416.98244278158,31089.582500000004,31762.182557218428,4.326851653401417,0.7529270525243986
46022,31439.73,31485.4,31271.57,31350.31,1.824984,107,51.64145464638684,30415.748901917097,31096.300000000003,31776.85109808291,4.377055135710073,0.6866208141574804
46023,31335.65,31383.65,30358.31,30500.0,4.411486,365,39.08924558665564,30342.502356399586,31072.358,31802.213643600415,4.697780861049648,0.10789643471376795
46024,30417.84,30800.0,30280.0,30604.23,7.611128,367,40.982895657928815,30312.574565222203,31062.65350000001,31812.73243477782,4.829458209536464,0.194416494888096
46025,30584.2,30613.63,30210.1,30613.53,14.95056,652,41.15867308451024,30398.784137327024,31080.76700000001,31762.749862672998,4.388455810456586,0.15744227195921953
46026,30613.63,31087.2,30382.49,30730.88,25.555683,1293,43.447545030814226,30423.170851258685,31087.485500000013,31751.800148741342,4.273839701453682,0.23159894887485186
46027,30719.49,31409.29,30646.86,31405.53,21.707459,1155,54.423862694100926,30456.132833807795,31118.64400000001,31781.155166192228,4.257969378050125,0.71651408658428
46028,31418.28,31478.36,31093.15,31425.98,14.774586,899,54.71080808125386,30460.49309279739,31136.477500000005,31812.461907202618,4.342073744228861,0.7141340073198036
46029,31408.11,31780.26,31366.71,31752.71,19.561699,974,59.137387364959054,30446.397539838767,31173.214000000007,31900.030460161248,4.6630832493642815,0.8986536022254047
46030,31769.96,32148.74,31587.3,31719.38,23.362861,999,58.509143293759415,30430.67176699666,31197.32150000001,31963.971233003358,4.914843301552979,0.8404804551061595
46031,31706.25,32057.54,31682.17,31831.53,7.927547,399,60.04716516881782,30423.06368893857,31236.372500000005,32049.68131106144,5.207447254391869,0.8658865438966937
46032,31851.44,31910.32,31492.06,31616.21,9.720897,498,55.77251923073465,30455.368038958448,31271.208500000004,32087.04896104156,5.217837750284299,0.7114393171671964
46033,31629.2,31711.77,31483.65,31534.92,5.427956,337,54.20369612447625,30519.96956373342,31309.110500000003,32098.251436266586,5.040966821887729,0.6430729858397017
46034,31481.36,31786.27,31392.41,31574.4,8.130172,491,54.86769287486858,30520.413157542163,31317.398,32114.38284245784,5.089725796873914,0.661233932133155
46035,31573.11,31573.11,29138.89,29323.08,89.998358,3868,29.024535491773907,30018.77968405149,31208.111999999997,32397.444315948505,7.62194339695082,-0.292474893149043
46036,29388.18,30100.0,29189.04,29887.23,80.339343,3043,37.02866031187939,29811.15029277217,31137.396999999997,32463.643707227824,8.518674231040102,0.02868233595348712
46037,29849.56,31808.51,29515.42,31240.9,72.603623,3744,51.23840835338038,29813.970896629366,31140.9655,32467.96010337063,8.522501355140276,0.5376544485358736
46038,31247.31,31552.96,30743.82,31183.99,68.984975,3516,50.720223082395776,29808.605875449466,31130.5785,32452.551124550533,8.493081004264237,0.5202014395033943
46039,31166.4,32000.0,31161.66,31797.43,36.974649,2255,55.89770736718683,29802.307728830005,31156.456499999997,32510.60527116999,8.692572412206067,0.7366702660912948
46040,31797.43,31824.3,31130.03,31333.96,20.281549,1231,51.49565819231198,29802.34622554429,31142.801,32483.25577445571,8.608440675941187,0.5713037857161647
46041,31337.18,31509.52,30790.81,30968.89,20.349633,1238,48.270981178773816,29784.237051097887,31119.7545,32455.27194890211,8.583084734181384,0.44351833436394983
46042,30979.92,31122.94,30527.63,30623.94,21.050775,1206,45.37937712013229,29734.875123516566,31083.435999999998,32431.99687648343,8.677038641953434,0.3296346839016265
46043,30617.31,30799.96,30210.1,30336.21,19.52185,1180,43.06218298337044,29709.8827852579,31075.246499999997,32440.610214742093,8.787468281174188,0.22936277271012903
46044,30336.2,30361.13,29829.0,29992.63,37.271786,2172,40.408758047138996,29609.283912887153,31044.6665,32480.049087112846,9.247208934345272,0.13353446340878258
46045,29994.95,30278.96,29402.83,29915.21,27.876017,1746,39.81343811694142,29498.25449469679,31009.750500000006,32521.24650530322,9.748520906694912,0.13792808708732418
46046,29893.78,30226.52,29739.21,30194.23,23.79129,1379,43.06874919239421,29432.037021448905,30982.918000000005,32533.798978551105,10.011200226854681,0.24572903694491377
46047,30184.92,30246.2,29790.71,29912.24,15.071738,914,40.67434957773721,29300.305751327953,30908.25350000001,32516.201248672067,10.404649675026487,0.19028424560979115
46048,29924.26,30027.31,29591.94,29703.67,8.606328,536,38.949546200423605,29147.82626932284,30822.138000000006,32496.449730677174,10.864345170845494,0.16599170885948192
46049,29732.96,29803.05,29188.05,29357.21,15.286898,812,36.20322000257539,28966.73645151725,30702.363000000005,32437.98954848276,11.306143103596009,0.11248777821014934
46050,29389.26,29641.37,28987.2,29202.28,25.140001,1150,35.01427448783825,28787.180957542143,30576.508000000005,32365.835042457868,11.703933244815675,0.11599306124822936
46051,29218.56,29359.03,28265.62,28500.0,24.6412,1203,30.17652435153686,28496.550136265163,30409.9315,32323.312863734835,12.583924194205014,0.0009015097042920393
46052,28489.86,28994.95,27751.17,28213.3,38.604032,1687,28.44846289497988,28178.566306993147,30239.786000000004,32301.00569300686,13.6325018504222,0.008425519396281238
46053,28150.19,29312.04,28150.17,29099.5,15.147538,710,39.90419522792041,28091.491245103833,30118.015000000003,32144.538754896173,13.457219905735291,0.24870390797560946
46054,29099.5,29342.69,28837.57,28916.91,27.761174,1181,38.53523196526251,28012.924204010367,29985.140499999998,31957.356795989628,13.154624344612497,0.22918018622699424
46055,28904.73,29001.57,28548.41,28868.09,21.99296,908,38.15829591240008,27947.974368752144,29962.391,31976.807631247855,13.446300939386683,0.22838265356205856
46056,28871.96,29105.95,28646.15,28745.52,19.014422,1060,37.17511571144863,27818.512241196535,29905.3055,31992.098758803462,13.9560069620654,0.22211298481359817
46057,28758.75,29116.54,28646.15,29113.86,10.270236,615,42.01062232650364,27783.162556806074,29798.9535,31814.744443193926,13.529273390046574,0.3300683157861349
46058,29107.86,29929.06,28978.99,29782.44,22.671334,1090,49.594288603078226,27821.276691921063,29728.876,31636.475308078938,12.833309325781018,0.5140396360423145
46059,29749.52,30223.66,29686.98,29827.03,23.326207,986,50.063338499641155,27987.410213684438,29630.356,31273.301786315562,11.089612195787065,0.559854074808231
46060,29822.74,30005.64,29426.83,29550.6,11.727628,555,47.13503863008935,28107.267180347633,29541.188,30975.108819652363,9.707942819715749,0.5032819106435327
46061,29474.38,29721.91,29126.38,29226.2,10.819126,609,43.89054400040665,28182.86273014872,29454.0535,30725.244269851282,8.631686432234398,0.4103779285517239
46062,29222.03,29437.39,28961.06,29160.02,14.317385,914,43.23668192171914,28230.45102159844,29380.857500000006,30531.26397840157,7.830993213193756,0.40401762153371723
46063,29157.09,29190.93,28718.79,28846.73,18.510473,1072,40.184710358712415,28225.644686932803,29306.3835,30387.122313067197,7.375449878127727,0.2873429294653173
46064,28808.71,28965.6,28513.59,28542.67,8.685887,475,37.423674815112136,28152.445167454196,29233.8855,30315.325832545805,7.3985398386116294,0.18041903043655635
46065,28538.64,28961.68,28355.77,28406.77,21.730199,1448,36.225632971793274,28066.740084050674,29158.4635,30250.18691594933,7.488209493269954,0.15573079727966038
46066,28406.77,28456.74,27120.14,27882.74,57.195064,2635,31.974966485160476,27923.78748206616,29042.889000000003,30161.990517933846,7.7065440558192595,-0.01833948100702379
46067,27863.17,28190.21,27512.84,27781.09,41.192349,2089,31.20995130102953,27761.31799285073,28936.3315,30111.34500714927,8.121371619959977,0.00841352334631406
46068,27778.69,27839.36,26768.08,27184.35,65.315624,2951,27.109399478289035,27455.343522003346,28810.3655,30165.387477996654,9.40648932757659,-0.09999598766803797
46069,27183.86,27614.68,26818.72,27109.79,17.84158,1000,26.63846142522221,27171.95559898154,28697.994500000004,30224.033401018467,10.63516059297079,-0.020368287774332666
46070,27116.82,27523.75,26972.43,27436.19,27.74148,2319,32.19181045488316,27004.194962943962,28609.690000000002,30215.185037056042,11.223435395881884,0.1345363975238989
46071,27338.81,27859.0,26746.5,27062.06,13.996188,1918,29.440794367837697,26789.204929573934,28537.793,30286.38107042607,12.254543092565475,0.07802154064781597
46072,26887.5,28458.5,26580.29,28319.89,26.917406,2195,46.11366771186128,26798.052507186992,28543.1225,30288.19249281301,12.227603989808815,0.4360390984546824
46073,28298.93,28618.11,27571.72,28150.27,52.370478,1955,44.583732684004346,26762.71374695443,28495.660999999996,30228.608253045564,12.162885100616322,0.4003457839259133
46074,28159.75,28304.79,27859.2,27904.85,20.478547,1345,42.392205269099016,26704.813128587408,28445.058,30185.302871412594,12.23583282138214,0.34478965895141406
46075,27899.2,28215.47,27467.71,28107.49,19.284151,1717,44.80473254532638,26672.474001637456,28407.028,30141.58199836254,12.212146926194055,0.41365561398412287
46076,28090.86,28511.37,27906.14,28337.15,9.279145,664,47.48876687226087,26659.233255923886,28386.6095,30113.98574407611,12.170359718909813,0.48568363430676603
46077,28290.68,28383.15,27943.35,28035.99,4.139152,234,44.437156409815145,26633.8534190188,28332.716000000008,30031.578580981215,11.992232449449654,0.4126692166506408
46078,28037.91,28392.42,27764.53,28321.66,12.422612,431,47.8598092290518,26703.645240307633,28259.677000000003,29815.708759692374,11.012381774160904,0.519917009924094
46079,28352.62,28942.1,28265.26,28631.28,13.519526,493,51.3572138654383,26814.942764452928,28199.889500000005,29584.83623554708,9.822355761692448,0.6557426321632462
46080,28581.28,29289.2,28530.17,28981.96,9.820655,564,55.03600265236081,26883.299633234972,28171.457500000004,29459.615366765036,9.145127594232791,0.8145975042777253
46081,28970.3,29046.85,28329.29,28474.85,9.177478,525,49.23699345072176,26934.48183868922,28133.89,29333.29816131078,8.526429592998202,0.6421367683655658
46082,28472.68,28638.82,27954.1,28060.2,11.763842,580,45.05649120445073,26981.02910642206,28078.899000000005,29176.76889357795,7.819892749911216,0.491483963578296
46083,28057.37,28733.34,28046.65,28501.66,11.894304,529,49.93068668978924,27004.492352340283,28061.6455,29118.798647659714,7.534505755620893,0.7081129403881018
46084,28523.65,28756.71,28298.92,28644.06,10.482446,468,51.427542418012195,26998.93039948234,28066.715000000004,29134.49960051767,7.6089032900192635,0.7703471279320281
46085,28632.9,28861.75,27901.37,28209.95,24.151818,1325,46.831145029439185,26998.700724584465,28056.874000000007,29115.04727541555,7.5430589695455135,0.5723303090128983
46086,28183.05,28942.1,27956.55,28747.34,32.032619,1576,52.49177861212711,27001.99416722095,28100.104000000007,29198.213832779064,7.815699420749878,0.7947045826745727
46087,28747.33,29661.01,28651.44,29572.08,31.852267,1508,59.60056116187181,26922.055200986302,28189.653500000008,29457.251799013713,8.993358495972325,1.0452936080285191
